,season,SPECID1,SPECID2,L1_norm,valid,Household
3767,2014-2015,HS1313,HS1385,286.4620058,FALSE,FALSE
3768,2014-2015,HS1250,HS1385,281.9183932,FALSE,FALSE
3769,2014-2015,HS1294,HS1385,282.4630962,FALSE,FALSE
3770,2014-2015,HS1253,HS1385,282,FALSE,FALSE
3771,2014-2015,HS1357,HS1385,290,FALSE,FALSE
3772,2014-2015,HS1349,HS1385,10.47702254,FALSE,FALSE
3773,2014-2015,HS1375,HS1385,284.7895285,FALSE,FALSE
3774,2014-2015,HS1341,HS1385,284.4593596,FALSE,FALSE
3775,2014-2015,HS1402,HS1385,278,FALSE,FALSE
3776,2014-2015,HS1351,HS1385,278.0524438,FALSE,FALSE
3777,2014-2015,HS1364,HS1385,276.0814576,FALSE,FALSE
3778,2014-2015,HS1387,HS1385,286,FALSE,FALSE
3779,2014-2015,HS1367,HS1385,282.3334382,FALSE,FALSE
3780,2014-2015,MH7505,HS1357,80.65522343,FALSE,FALSE
3781,2014-2015,HS1255,HS1357,77.29067233,FALSE,FALSE
3782,2014-2015,MH7492,HS1357,77.82552241,FALSE,FALSE
3783,2014-2015,HS1336,HS1357,86.20733844,FALSE,FALSE
3784,2014-2015,MH7612,HS1357,86.10105054,FALSE,FALSE
3785,2014-2015,MH7409,HS1357,76,FALSE,FALSE
3786,2014-2015,HS1342,HS1357,10.12198335,FALSE,FALSE
3787,2014-2015,MH7455,HS1357,78.07131584,FALSE,FALSE
3788,2014-2015,MH7440,HS1357,83.05293365,FALSE,FALSE
3789,2014-2015,MH7390,HS1357,82.2636401,FALSE,FALSE
3790,2014-2015,HS1256,HS1357,80.22442436,FALSE,FALSE
3791,2014-2015,HS1328,HS1357,86,FALSE,FALSE
3792,2014-2015,HS1327,HS1357,84.07999507,FALSE,FALSE
3793,2014-2015,HS1313,HS1357,84.46200577,FALSE,FALSE
3794,2014-2015,HS1250,HS1357,79.91839317,FALSE,FALSE
3795,2014-2015,HS1294,HS1357,80.46309624,FALSE,FALSE
3796,2014-2015,HS1253,HS1357,80,FALSE,FALSE
3797,2014-2015,HS1367,HS1357,80.33343818,FALSE,FALSE
3798,2014-2015,HS1563,HS1596,94.43280805,FALSE,FALSE
3799,2014-2015,HS1562,HS1596,94.05415703,FALSE,FALSE
3800,2014-2015,HS1564,HS1596,94.15327274,FALSE,FALSE
3801,2014-2015,HS1394,HS1596,94.05415703,FALSE,FALSE
3802,2014-2015,MH7843,HS1596,94.10844093,FALSE,FALSE
3803,2014-2015,MH8692,HS1596,80.95957795,FALSE,FALSE
3804,2014-2015,MH8155,HS1596,86.05928245,FALSE,FALSE
3805,2014-2015,HS1376,HS1596,94.19418505,FALSE,FALSE
3806,2014-2015,HS1484,HS1596,46.05415703,FALSE,FALSE
3807,2014-2015,MH8156,HS1596,392.8283875,FALSE,FALSE
3808,2014-2015,HS1567,HS1596,86.05415703,FALSE,FALSE
3809,2014-2015,MH8700,HS1596,86.10365013,FALSE,FALSE
3810,2014-2015,MH7505,HS1596,84.70938045,FALSE,FALSE
3811,2014-2015,HS1255,HS1596,81.34482935,FALSE,FALSE
3812,2014-2015,MH7796,HS1596,106.2778901,FALSE,FALSE
3813,2014-2015,MH8165,HS1596,98.43306621,FALSE,FALSE
3814,2014-2015,MH7492,HS1596,81.87967943,FALSE,FALSE
3815,2014-2015,HS1340,HS1596,84.22533508,FALSE,FALSE
3816,2014-2015,HS1413,HS1596,90.25206986,FALSE,FALSE
3817,2014-2015,HS1448,HS1596,94.05415703,FALSE,FALSE
3818,2014-2015,MH8766,HS1596,372.2253213,FALSE,FALSE
3819,2014-2015,HS1393,HS1596,88.05415703,FALSE,FALSE
3820,2014-2015,MH8586,HS1596,93.71862281,FALSE,FALSE
3821,2014-2015,MH7890,HS1596,81.39298936,FALSE,FALSE
3822,2014-2015,HS1345,HS1596,80.16052326,FALSE,FALSE
3823,2014-2015,HS1369,HS1596,96.31887355,FALSE,FALSE
3824,2014-2015,HS1336,HS1596,90.26149546,FALSE,FALSE
3825,2014-2015,MH7612,HS1596,90.15520757,FALSE,FALSE
3826,2014-2015,HS1377,HS1596,46.05415703,FALSE,FALSE
3827,2014-2015,MH8589,HS1596,100.3169661,FALSE,FALSE
3828,2014-2015,MH7845,HS1596,92.03202586,FALSE,FALSE
3829,2014-2015,MH7891,HS1596,82.26899519,FALSE,FALSE
3830,2014-2015,MH8126,HS1596,83.326433,FALSE,FALSE
3831,2014-2015,MH7409,HS1596,80.05415703,FALSE,FALSE
3832,2014-2015,MH7893,HS1596,90.18646238,FALSE,FALSE
3833,2014-2015,MH8592,HS1596,42.28114032,FALSE,FALSE
3834,2014-2015,HS1530,HS1596,67.62289131,FALSE,FALSE
3835,2014-2015,HS1388,HS1596,92.09707288,FALSE,FALSE
3836,2014-2015,HS1342,HS1596,94.17614037,FALSE,FALSE
3837,2014-2015,HS1543,HS1596,94.41874324,FALSE,FALSE
3838,2014-2015,HS1544,HS1596,92.34269065,FALSE,FALSE
3839,2014-2015,MH8439,HS1596,92.10275587,FALSE,FALSE
3840,2014-2015,MH7455,HS1596,82.12547286,FALSE,FALSE
3841,2014-2015,HS1408,HS1596,83.48251838,FALSE,FALSE
3842,2014-2015,MH7885,HS1596,82.05415703,FALSE,FALSE
3843,2014-2015,HS1409,HS1596,82.19099499,FALSE,FALSE
3844,2014-2015,MH7440,HS1596,87.10709067,FALSE,FALSE
3845,2014-2015,MH7390,HS1596,86.31779713,FALSE,FALSE
3846,2014-2015,HS1256,HS1596,84.27858139,FALSE,FALSE
3847,2014-2015,MH8386,HS1596,24.29404833,FALSE,FALSE
3848,2014-2015,HS1507,HS1596,24.3788994,FALSE,FALSE
3849,2014-2015,HS1328,HS1596,90.05415703,FALSE,FALSE
3850,2014-2015,HS1327,HS1596,88.13415209,FALSE,FALSE
3851,2014-2015,HS1313,HS1596,88.51616279,FALSE,FALSE
3852,2014-2015,HS1250,HS1596,83.97255019,FALSE,FALSE
3853,2014-2015,HS1294,HS1596,84.51725326,FALSE,FALSE
3854,2014-2015,HS1253,HS1596,84.05415703,FALSE,FALSE
3855,2014-2015,HS1532,HS1596,90.05415703,FALSE,FALSE
3856,2014-2015,HS1455,HS1596,64.07746532,FALSE,FALSE
3857,2014-2015,HS1385,HS1596,294.054157,FALSE,FALSE
3858,2014-2015,HS1357,HS1596,92.05415703,FALSE,FALSE
3859,2014-2015,HS1525,HS1596,28.05415703,FALSE,FALSE
3860,2014-2015,HS1349,HS1596,292.5311796,FALSE,FALSE
3861,2014-2015,HS1465,HS1596,84.05415703,FALSE,FALSE
3862,2014-2015,HS1463,HS1596,84.05415703,FALSE,FALSE
3863,2014-2015,MH8041,HS1596,84.09844466,FALSE,FALSE
3864,2014-2015,HS1460,HS1596,58.05415703,FALSE,FALSE
3865,2014-2015,HS1427,HS1596,58.27752953,FALSE,FALSE
3866,2014-2015,HS1375,HS1596,86.8436855,FALSE,FALSE
3867,2014-2015,HS1341,HS1596,86.51351666,FALSE,FALSE
3868,2014-2015,HS1517,HS1596,92.19169874,FALSE,FALSE
3869,2014-2015,HS1537,HS1596,80.05415703,FALSE,FALSE
3870,2014-2015,HS1509,HS1596,82.05415703,FALSE,FALSE
3871,2014-2015,MH8183,HS1596,87.85481053,FALSE,FALSE
3872,2014-2015,MH7800,HS1596,84.91468988,FALSE,FALSE
3873,2014-2015,MH8714,HS1596,44.05415703,FALSE,FALSE
3874,2014-2015,MH8129,HS1596,99.47985218,FALSE,FALSE
3875,2014-2015,HS1392,HS1596,88.05415703,FALSE,FALSE
3876,2014-2015,HS1402,HS1596,28.05415703,FALSE,FALSE
3877,2014-2015,HS1401,HS1596,28.12285917,FALSE,FALSE
3878,2014-2015,HS1351,HS1596,28.10660084,FALSE,FALSE
3879,2014-2015,MH8924,HS1596,82.3912502,FALSE,FALSE
3880,2014-2015,HS1595,HS1596,82.51196584,FALSE,FALSE
3881,2014-2015,HS1487,HS1596,88.10154422,FALSE,FALSE
3882,2014-2015,MH8088,HS1596,87.05083268,FALSE,FALSE
3883,2014-2015,MH8089,HS1596,85.59244647,FALSE,FALSE
3884,2014-2015,HS1421,HS1596,80.47140336,FALSE,FALSE
3885,2014-2015,HS1473,HS1596,87.06650336,FALSE,FALSE
3886,2014-2015,HS1474,HS1596,86.3513215,FALSE,FALSE
3887,2014-2015,HS1518,HS1596,106.7084029,FALSE,FALSE
3888,2014-2015,HS1519,HS1596,106.1033934,FALSE,FALSE
3889,2014-2015,HS1520,HS1596,106.234253,FALSE,FALSE
3890,2014-2015,HS1505,HS1596,92.73558617,FALSE,FALSE
3891,2014-2015,MH8392,HS1596,92.05415703,FALSE,FALSE
3892,2014-2015,HS1457,HS1596,92.33959405,FALSE,FALSE
3893,2014-2015,MH8354,HS1596,92.27899983,FALSE,FALSE
3894,2014-2015,HS1510,HS1596,95.22935515,FALSE,FALSE
3895,2014-2015,HS1364,HS1596,78.13561461,FALSE,FALSE
3896,2014-2015,HS1405,HS1596,94.05415703,FALSE,FALSE
3897,2014-2015,HS1425,HS1596,86.18509253,FALSE,FALSE
3898,2014-2015,HS1536,HS1596,94.22013299,FALSE,FALSE
3899,2014-2015,HS1535,HS1596,92.54494335,FALSE,FALSE
3900,2014-2015,MH8393,HS1596,293.9610963,FALSE,FALSE
3901,2014-2015,MH8309,HS1596,92.05415703,FALSE,FALSE
3902,2014-2015,HS1450,HS1596,90.0097684,FALSE,FALSE
3903,2014-2015,MH8137,HS1596,92.85697753,FALSE,FALSE
3904,2014-2015,MH8447,HS1596,100.6266418,FALSE,FALSE
3905,2014-2015,MH8052,HS1596,90.17319764,FALSE,FALSE
3906,2014-2015,MH8396,HS1596,88.05415703,FALSE,FALSE
3907,2014-2015,HS1573,HS1596,94.51454707,FALSE,FALSE
3908,2014-2015,MH8090,HS1596,89.04983932,FALSE,FALSE
3909,2014-2015,HS1445,HS1596,89.92932215,FALSE,FALSE
3910,2014-2015,HS1387,HS1596,88.05415703,FALSE,FALSE
3911,2014-2015,HS1367,HS1596,84.38759521,FALSE,FALSE
3912,2014-2015,HS1390,HS1596,33.32769437,FALSE,FALSE
3913,2014-2015,HS1391,HS1596,32.05415703,FALSE,FALSE
3914,2014-2015,HS1394,HS1525,78,FALSE,FALSE
3915,2014-2015,MH7843,HS1525,78.0542839,FALSE,FALSE
3916,2014-2015,MH8155,HS1525,70.00512543,FALSE,FALSE
3917,2014-2015,HS1376,HS1525,78.14002803,FALSE,FALSE
3918,2014-2015,HS1484,HS1525,30,FALSE,FALSE
3919,2014-2015,MH8156,HS1525,376.7742305,FALSE,FALSE
3920,2014-2015,MH7505,HS1525,68.65522343,FALSE,FALSE
3921,2014-2015,HS1255,HS1525,65.29067233,FALSE,FALSE
3922,2014-2015,MH7796,HS1525,90.2237331,FALSE,FALSE
3923,2014-2015,MH8165,HS1525,82.37890919,FALSE,FALSE
3924,2014-2015,MH7492,HS1525,65.82552241,FALSE,FALSE
3925,2014-2015,HS1340,HS1525,68.17117805,FALSE,FALSE
3926,2014-2015,HS1413,HS1525,74.19791283,FALSE,FALSE
3927,2014-2015,HS1448,HS1525,78,FALSE,FALSE
3928,2014-2015,HS1393,HS1525,72,FALSE,FALSE
3929,2014-2015,MH7890,HS1525,65.33883233,FALSE,FALSE
3930,2014-2015,HS1345,HS1525,64.10636623,FALSE,FALSE
3931,2014-2015,HS1369,HS1525,80.26471652,FALSE,FALSE
3932,2014-2015,HS1336,HS1525,74.20733844,FALSE,FALSE
3933,2014-2015,MH7612,HS1525,74.10105054,FALSE,FALSE
3934,2014-2015,HS1377,HS1525,30,FALSE,FALSE
3935,2014-2015,MH7845,HS1525,75.97786883,FALSE,FALSE
3936,2014-2015,MH7891,HS1525,66.21483816,FALSE,FALSE
3937,2014-2015,MH8126,HS1525,67.27227597,FALSE,FALSE
3938,2014-2015,MH7409,HS1525,64,FALSE,FALSE
3939,2014-2015,MH7893,HS1525,74.13230535,FALSE,FALSE
3940,2014-2015,HS1388,HS1525,76.04291585,FALSE,FALSE
3941,2014-2015,HS1342,HS1525,78.12198335,FALSE,FALSE
3942,2014-2015,MH7455,HS1525,66.07131584,FALSE,FALSE
3943,2014-2015,HS1408,HS1525,67.42836135,FALSE,FALSE
3944,2014-2015,MH7885,HS1525,66,FALSE,FALSE
3945,2014-2015,HS1409,HS1525,66.13683797,FALSE,FALSE
3946,2014-2015,MH7440,HS1525,71.05293365,FALSE,FALSE
3947,2014-2015,MH7390,HS1525,70.2636401,FALSE,FALSE
3948,2014-2015,HS1256,HS1525,68.22442436,FALSE,FALSE
3949,2014-2015,MH8386,HS1525,28.2398913,FALSE,FALSE
3950,2014-2015,HS1328,HS1525,74,FALSE,FALSE
3951,2014-2015,HS1327,HS1525,72.07999507,FALSE,FALSE
3952,2014-2015,HS1313,HS1525,72.46200577,FALSE,FALSE
3953,2014-2015,HS1250,HS1525,67.91839317,FALSE,FALSE
3954,2014-2015,HS1294,HS1525,68.46309624,FALSE,FALSE
3955,2014-2015,HS1253,HS1525,68,FALSE,FALSE
3956,2014-2015,HS1455,HS1525,48.02330829,FALSE,FALSE
3957,2014-2015,HS1385,HS1525,278,FALSE,FALSE
3958,2014-2015,HS1357,HS1525,76,FALSE,FALSE
3959,2014-2015,HS1349,HS1525,276.4770225,FALSE,FALSE
3960,2014-2015,HS1465,HS1525,68,FALSE,FALSE
3961,2014-2015,HS1463,HS1525,68,FALSE,FALSE
3962,2014-2015,MH8041,HS1525,68.04428763,FALSE,FALSE
3963,2014-2015,HS1460,HS1525,42,FALSE,FALSE
3964,2014-2015,HS1427,HS1525,42.2233725,FALSE,FALSE
3965,2014-2015,HS1375,HS1525,70.78952848,FALSE,FALSE
3966,2014-2015,HS1341,HS1525,70.45935963,FALSE,FALSE
3967,2014-2015,MH8183,HS1525,71.8006535,FALSE,FALSE
3968,2014-2015,MH7800,HS1525,68.86053285,FALSE,FALSE
3969,2014-2015,MH8129,HS1525,83.42569516,FALSE,FALSE
3970,2014-2015,HS1392,HS1525,72,FALSE,FALSE
3971,2014-2015,HS1402,HS1525,12,FALSE,FALSE
3972,2014-2015,HS1401,HS1525,12.06870214,FALSE,FALSE
3973,2014-2015,HS1351,HS1525,12.05244382,FALSE,FALSE
3974,2014-2015,HS1487,HS1525,72.0473872,FALSE,FALSE
3975,2014-2015,MH8088,HS1525,70.99667565,FALSE,FALSE
3976,2014-2015,MH8089,HS1525,69.53828944,FALSE,FALSE
3977,2014-2015,HS1421,HS1525,64.41724633,FALSE,FALSE
3978,2014-2015,HS1473,HS1525,71.01234633,FALSE,FALSE
3979,2014-2015,HS1474,HS1525,70.29716447,FALSE,FALSE
3980,2014-2015,MH8392,HS1525,76,FALSE,FALSE
3981,2014-2015,HS1457,HS1525,76.28543703,FALSE,FALSE
3982,2014-2015,MH8354,HS1525,76.2248428,FALSE,FALSE
3983,2014-2015,HS1364,HS1525,62.08145759,FALSE,FALSE
3984,2014-2015,HS1405,HS1525,78,FALSE,FALSE
3985,2014-2015,HS1425,HS1525,70.1309355,FALSE,FALSE
3986,2014-2015,MH8309,HS1525,76,FALSE,FALSE
3987,2014-2015,HS1450,HS1525,73.95561137,FALSE,FALSE
3988,2014-2015,MH8137,HS1525,76.8028205,FALSE,FALSE
3989,2014-2015,MH8052,HS1525,74.11904061,FALSE,FALSE
3990,2014-2015,MH8090,HS1525,72.99568229,FALSE,FALSE
3991,2014-2015,HS1445,HS1525,73.87516513,FALSE,FALSE
3992,2014-2015,HS1387,HS1525,72,FALSE,FALSE
3993,2014-2015,HS1367,HS1525,68.33343818,FALSE,FALSE
3994,2014-2015,HS1390,HS1525,17.27353734,FALSE,FALSE
3995,2014-2015,HS1391,HS1525,16,FALSE,FALSE
3996,2014-2015,MH7505,HS1349,281.132246,FALSE,FALSE
3997,2014-2015,HS1255,HS1349,277.7676949,FALSE,FALSE
3998,2014-2015,MH7492,HS1349,278.302545,FALSE,FALSE
3999,2014-2015,HS1336,HS1349,286.5885078,FALSE,FALSE
4000,2014-2015,MH7612,HS1349,286.5780731,FALSE,FALSE
4001,2014-2015,MH7409,HS1349,276.4770225,FALSE,FALSE
4002,2014-2015,HS1342,HS1349,290.5990059,FALSE,FALSE
4003,2014-2015,MH7455,HS1349,278.5483384,FALSE,FALSE
4004,2014-2015,MH7440,HS1349,282.4415546,FALSE,FALSE
4005,2014-2015,MH7390,HS1349,282.7406626,FALSE,FALSE
4006,2014-2015,HS1256,HS1349,280.7014469,FALSE,FALSE
4007,2014-2015,HS1328,HS1349,286.4770225,FALSE,FALSE
4008,2014-2015,HS1327,HS1349,284.5570176,FALSE,FALSE
4009,2014-2015,HS1313,HS1349,284.9390283,FALSE,FALSE
4010,2014-2015,HS1250,HS1349,280.3954157,FALSE,FALSE
4011,2014-2015,HS1294,HS1349,280.9401188,FALSE,FALSE
4012,2014-2015,HS1253,HS1349,280.4770225,FALSE,FALSE
4013,2014-2015,HS1367,HS1349,280.8104607,FALSE,FALSE
4014,2014-2015,HS1394,HS1465,78,FALSE,FALSE
4015,2014-2015,MH7843,HS1465,78.0542839,FALSE,FALSE
4016,2014-2015,HS1376,HS1465,82.14002803,FALSE,FALSE
4017,2014-2015,MH8156,HS1465,378.7742305,FALSE,FALSE
4018,2014-2015,MH7505,HS1465,72.65522343,FALSE,FALSE
4019,2014-2015,HS1255,HS1465,69.29067233,FALSE,FALSE
4020,2014-2015,MH7796,HS1465,82.2237331,FALSE,FALSE
4021,2014-2015,MH8165,HS1465,74.37890919,FALSE,FALSE
4022,2014-2015,MH7492,HS1465,69.82552241,FALSE,FALSE
4023,2014-2015,HS1340,HS1465,72.17117805,FALSE,FALSE
4024,2014-2015,HS1413,HS1465,66.19791283,FALSE,FALSE
4025,2014-2015,HS1448,HS1465,82,FALSE,FALSE
4026,2014-2015,HS1393,HS1465,64,FALSE,FALSE
4027,2014-2015,MH7890,HS1465,69.33883233,FALSE,FALSE
4028,2014-2015,HS1345,HS1465,68.10636623,FALSE,FALSE
4029,2014-2015,HS1369,HS1465,72.26471652,FALSE,FALSE
4030,2014-2015,HS1336,HS1465,66.20733844,FALSE,FALSE
4031,2014-2015,MH7612,HS1465,66.10105054,FALSE,FALSE
4032,2014-2015,HS1377,HS1465,82,FALSE,FALSE
4033,2014-2015,MH7845,HS1465,79.97786883,FALSE,FALSE
4034,2014-2015,MH7891,HS1465,70.21483816,FALSE,FALSE
4035,2014-2015,MH8126,HS1465,71.27227597,FALSE,FALSE
4036,2014-2015,MH7409,HS1465,68,FALSE,FALSE
4037,2014-2015,MH7893,HS1465,78.13230535,FALSE,FALSE
4038,2014-2015,HS1388,HS1465,76.04291585,FALSE,FALSE
4039,2014-2015,HS1342,HS1465,78.12198335,FALSE,FALSE
4040,2014-2015,MH7455,HS1465,70.07131584,FALSE,FALSE
4041,2014-2015,HS1408,HS1465,71.42836135,FALSE,FALSE
4042,2014-2015,MH7885,HS1465,70,FALSE,FALSE
4043,2014-2015,HS1409,HS1465,70.13683797,FALSE,FALSE
4044,2014-2015,MH7440,HS1465,75.05293365,FALSE,FALSE
4045,2014-2015,MH7390,HS1465,74.2636401,FALSE,FALSE
4046,2014-2015,HS1256,HS1465,72.22442436,FALSE,FALSE
4047,2014-2015,HS1328,HS1465,66,FALSE,FALSE
4048,2014-2015,HS1327,HS1465,64.07999507,FALSE,FALSE
4049,2014-2015,HS1313,HS1465,64.46200577,FALSE,FALSE
4050,2014-2015,HS1250,HS1465,71.91839317,FALSE,FALSE
4051,2014-2015,HS1294,HS1465,72.46309624,FALSE,FALSE
4052,2014-2015,HS1253,HS1465,72,FALSE,FALSE
4053,2014-2015,HS1455,HS1465,84.02330829,FALSE,FALSE
4054,2014-2015,HS1385,HS1465,282,FALSE,FALSE
4055,2014-2015,HS1357,HS1465,76,FALSE,FALSE
4056,2014-2015,HS1349,HS1465,280.4770225,FALSE,FALSE
4057,2014-2015,HS1463,HS1465,0,TRUE,TRUE
4058,2014-2015,HS1460,HS1465,78,FALSE,FALSE
4059,2014-2015,HS1427,HS1465,78.2233725,FALSE,FALSE
4060,2014-2015,HS1375,HS1465,74.78952848,FALSE,FALSE
4061,2014-2015,HS1341,HS1465,74.45935963,FALSE,FALSE
4062,2014-2015,MH8183,HS1465,71.8006535,FALSE,FALSE
4063,2014-2015,MH7800,HS1465,72.86053285,FALSE,FALSE
4064,2014-2015,MH8129,HS1465,79.42569516,FALSE,FALSE
4065,2014-2015,HS1392,HS1465,64,FALSE,FALSE
4066,2014-2015,HS1402,HS1465,68,FALSE,FALSE
4067,2014-2015,HS1401,HS1465,68.06870214,FALSE,FALSE
4068,2014-2015,HS1351,HS1465,68.05244382,FALSE,FALSE
4069,2014-2015,MH8088,HS1465,74.99667565,FALSE,FALSE
4070,2014-2015,MH8089,HS1465,73.53828944,FALSE,FALSE
4071,2014-2015,HS1421,HS1465,68.41724633,FALSE,FALSE
4072,2014-2015,HS1457,HS1465,68.28543703,FALSE,FALSE
4073,2014-2015,HS1364,HS1465,66.08145759,FALSE,FALSE
4074,2014-2015,HS1405,HS1465,78,FALSE,FALSE
4075,2014-2015,HS1425,HS1465,70.1309355,FALSE,FALSE
4076,2014-2015,HS1450,HS1465,77.95561137,FALSE,FALSE
4077,2014-2015,MH8052,HS1465,66.11904061,FALSE,FALSE
4078,2014-2015,MH8090,HS1465,64.99568229,FALSE,FALSE
4079,2014-2015,HS1387,HS1465,64,FALSE,FALSE
4080,2014-2015,HS1367,HS1465,72.33343818,FALSE,FALSE
4081,2014-2015,HS1390,HS1465,73.27353734,FALSE,FALSE
4082,2014-2015,HS1391,HS1465,72,FALSE,FALSE
4083,2014-2015,HS1394,HS1463,78,FALSE,FALSE
4084,2014-2015,MH7843,HS1463,78.0542839,FALSE,FALSE
4085,2014-2015,HS1376,HS1463,82.14002803,FALSE,FALSE
4086,2014-2015,MH8156,HS1463,378.7742305,FALSE,FALSE
4087,2014-2015,MH7505,HS1463,72.65522343,FALSE,FALSE
4088,2014-2015,HS1255,HS1463,69.29067233,FALSE,FALSE
4089,2014-2015,MH7796,HS1463,82.2237331,FALSE,FALSE
4090,2014-2015,MH7492,HS1463,69.82552241,FALSE,FALSE
4091,2014-2015,HS1340,HS1463,72.17117805,FALSE,FALSE
4092,2014-2015,HS1413,HS1463,66.19791283,FALSE,FALSE
4093,2014-2015,HS1448,HS1463,82,FALSE,FALSE
4094,2014-2015,HS1393,HS1463,64,FALSE,FALSE
4095,2014-2015,MH7890,HS1463,69.33883233,FALSE,FALSE
4096,2014-2015,HS1345,HS1463,68.10636623,FALSE,FALSE
4097,2014-2015,HS1369,HS1463,72.26471652,FALSE,FALSE
4098,2014-2015,HS1336,HS1463,66.20733844,FALSE,FALSE
4099,2014-2015,MH7612,HS1463,66.10105054,FALSE,FALSE
4100,2014-2015,HS1377,HS1463,82,FALSE,FALSE
4101,2014-2015,MH7845,HS1463,79.97786883,FALSE,FALSE
4102,2014-2015,MH7891,HS1463,70.21483816,FALSE,FALSE
4103,2014-2015,MH8126,HS1463,71.27227597,FALSE,FALSE
4104,2014-2015,MH7409,HS1463,68,FALSE,FALSE
4105,2014-2015,MH7893,HS1463,78.13230535,FALSE,FALSE
4106,2014-2015,HS1388,HS1463,76.04291585,FALSE,FALSE
4107,2014-2015,HS1342,HS1463,78.12198335,FALSE,FALSE
4108,2014-2015,MH7455,HS1463,70.07131584,FALSE,FALSE
4109,2014-2015,HS1408,HS1463,71.42836135,FALSE,FALSE
4110,2014-2015,MH7885,HS1463,70,FALSE,FALSE
4111,2014-2015,HS1409,HS1463,70.13683797,FALSE,FALSE
4112,2014-2015,MH7440,HS1463,75.05293365,FALSE,FALSE
4113,2014-2015,MH7390,HS1463,74.2636401,FALSE,FALSE
4114,2014-2015,HS1256,HS1463,72.22442436,FALSE,FALSE
4115,2014-2015,HS1328,HS1463,66,FALSE,FALSE
4116,2014-2015,HS1327,HS1463,64.07999507,FALSE,FALSE
4117,2014-2015,HS1313,HS1463,64.46200577,FALSE,FALSE
4118,2014-2015,HS1250,HS1463,71.91839317,FALSE,FALSE
4119,2014-2015,HS1294,HS1463,72.46309624,FALSE,FALSE
4120,2014-2015,HS1253,HS1463,72,FALSE,FALSE
4121,2014-2015,HS1455,HS1463,84.02330829,FALSE,FALSE
4122,2014-2015,HS1385,HS1463,282,FALSE,FALSE
4123,2014-2015,HS1357,HS1463,76,FALSE,FALSE
4124,2014-2015,HS1349,HS1463,280.4770225,FALSE,FALSE
4125,2014-2015,MH8041,HS1463,0.044287628,TRUE,TRUE
4126,2014-2015,HS1427,HS1463,78.2233725,FALSE,FALSE
4127,2014-2015,HS1375,HS1463,74.78952848,FALSE,FALSE
4128,2014-2015,HS1341,HS1463,74.45935963,FALSE,FALSE
4129,2014-2015,MH7800,HS1463,72.86053285,FALSE,FALSE
4130,2014-2015,HS1392,HS1463,64,FALSE,FALSE
4131,2014-2015,HS1402,HS1463,68,FALSE,FALSE
4132,2014-2015,HS1401,HS1463,68.06870214,FALSE,FALSE
4133,2014-2015,HS1351,HS1463,68.05244382,FALSE,FALSE
4134,2014-2015,MH8088,HS1463,74.99667565,FALSE,FALSE
4135,2014-2015,MH8089,HS1463,73.53828944,FALSE,FALSE
4136,2014-2015,HS1421,HS1463,68.41724633,FALSE,FALSE
4137,2014-2015,HS1457,HS1463,68.28543703,FALSE,FALSE
4138,2014-2015,HS1364,HS1463,66.08145759,FALSE,FALSE
4139,2014-2015,HS1405,HS1463,78,FALSE,FALSE
4140,2014-2015,HS1425,HS1463,70.1309355,FALSE,FALSE
4141,2014-2015,HS1450,HS1463,77.95561137,FALSE,FALSE
4142,2014-2015,MH8052,HS1463,66.11904061,FALSE,FALSE
4143,2014-2015,MH8090,HS1463,64.99568229,FALSE,FALSE
4144,2014-2015,HS1387,HS1463,64,FALSE,FALSE
4145,2014-2015,HS1367,HS1463,72.33343818,FALSE,FALSE
4146,2014-2015,HS1390,HS1463,73.27353734,FALSE,FALSE
4147,2014-2015,HS1391,HS1463,72,FALSE,FALSE
4148,2014-2015,HS1394,MH8041,78.04428763,FALSE,FALSE
4149,2014-2015,MH7843,MH8041,78.09857153,FALSE,FALSE
4150,2014-2015,HS1376,MH8041,82.18431565,FALSE,FALSE
4151,2014-2015,MH7505,MH8041,72.69951106,FALSE,FALSE
4152,2014-2015,HS1255,MH8041,69.33495996,FALSE,FALSE
4153,2014-2015,MH7796,MH8041,82.26802073,FALSE,FALSE
4154,2014-2015,MH7492,MH8041,69.86981004,FALSE,FALSE
4155,2014-2015,HS1340,MH8041,72.21546568,FALSE,FALSE
4156,2014-2015,HS1413,MH8041,66.24220046,FALSE,FALSE
4157,2014-2015,HS1393,MH8041,64.04428763,FALSE,FALSE
4158,2014-2015,MH7890,MH8041,69.38311996,FALSE,FALSE
4159,2014-2015,HS1345,MH8041,68.15065386,FALSE,FALSE
4160,2014-2015,HS1369,MH8041,72.30900415,FALSE,FALSE
4161,2014-2015,HS1336,MH8041,66.25162607,FALSE,FALSE
4162,2014-2015,MH7612,MH8041,66.14533817,FALSE,FALSE
4163,2014-2015,HS1377,MH8041,82.04428763,FALSE,FALSE
4164,2014-2015,MH7845,MH8041,80.02215646,FALSE,FALSE
4165,2014-2015,MH7891,MH8041,70.25912579,FALSE,FALSE
4166,2014-2015,MH7409,MH8041,68.04428763,FALSE,FALSE
4167,2014-2015,MH7893,MH8041,78.17659298,FALSE,FALSE
4168,2014-2015,HS1388,MH8041,76.08720348,FALSE,FALSE
4169,2014-2015,HS1342,MH8041,78.16627098,FALSE,FALSE
4170,2014-2015,MH7455,MH8041,70.11560346,FALSE,FALSE
4171,2014-2015,HS1408,MH8041,71.47264898,FALSE,FALSE
4172,2014-2015,MH7885,MH8041,70.04428763,FALSE,FALSE
